s,kW/m2,kg/m2/s,kW/m2,C,kW/m2,kW/m3,kW/m3,kW/m2,C
 5.5412742E+001, 1.8377166E+000, 1.1520573E-019, 1.3824276E-001, 6.8483899E+001, 2.1437467E-001, 0.0000000E+000,-1.2202412E-001,-6.9675094E-002, 3.4847509E+001
 5.5632166E+001, 1.8375270E+000, 1.1542851E-019, 1.5889815E-001, 7.2497311E+001, 2.3702499E-001, 0.0000000E+000,-1.3646602E-001,-6.9920739E-002, 3.4921087E+001
 5.5843519E+001, 1.8376236E+000, 1.1587096E-019, 1.6624293E-001, 7.2859672E+001, 2.4529319E-001, 0.0000000E+000,-1.3778062E-001,-7.0393335E-002, 3.4999069E+001
 5.6054873E+001, 1.8377736E+000, 1.1657677E-019, 1.4077586E-001, 6.8015909E+001, 2.1749671E-001, 0.0000000E+000,-1.2038770E-001,-7.0379072E-002, 3.4950405E+001
 5.6266226E+001, 1.8378179E+000, 1.1687083E-019, 1.3476679E-001, 6.7665994E+001, 2.1073925E-001, 0.0000000E+000,-1.1914115E-001,-7.0034693E-002, 3.4899189E+001
 5.6407128E+001, 1.8378873E+000, 1.1699518E-019, 1.4320451E-001, 6.9265815E+001, 2.2000008E-001, 0.0000000E+000,-1.2477103E-001,-6.9946535E-002, 3.4907703E+001
 5.6618482E+001, 1.8380804E+000, 1.1722987E-019, 1.4680298E-001, 6.9648426E+001, 2.2403978E-001, 0.0000000E+000,-1.2611193E-001,-7.0066827E-002, 3.4932132E+001
 5.6850971E+001, 1.8379671E+000, 1.1754021E-019, 1.4387813E-001, 6.9121121E+001, 2.2081655E-001, 0.0000000E+000,-1.2424888E-001,-7.0174116E-002, 3.4936419E+001
 5.7005963E+001, 1.8379231E+000, 1.1785410E-019, 1.4733943E-001, 7.0120318E+001, 2.2467496E-001, 0.0000000E+000,-1.2781275E-001,-7.0248686E-002, 3.4955157E+001
 5.7204420E+001, 1.8381455E+000, 1.1820023E-019, 1.5378081E-001, 7.1163204E+001, 2.3184466E-001, 0.0000000E+000,-1.3153677E-001,-7.0428922E-002, 3.4997871E+001
 5.7402877E+001, 1.8384863E+000, 1.1859988E-019, 1.5050563E-001, 6.9896941E+001, 2.2842217E-001, 0.0000000E+000,-1.2696933E-001,-7.0550774E-002, 3.5014132E+001
 5.7621179E+001, 1.8386244E+000, 1.1903462E-019, 1.3086540E-001, 6.6280150E+001, 2.0674166E-001, 0.0000000E+000,-1.1424036E-001,-7.0323452E-002, 3.4947994E+001
 5.7839482E+001, 1.8386025E+000, 1.1917746E-019, 1.3706505E-001, 6.8725447E+001, 2.1346420E-001, 0.0000000E+000,-1.2281020E-001,-7.0132982E-002, 3.4937929E+001
 5.8057784E+001, 1.8386714E+000, 1.1941254E-019, 1.5662858E-001, 7.1794894E+001, 2.3506679E-001, 0.0000000E+000,-1.3377243E-001,-7.0475074E-002, 3.5024237E+001
 5.8203319E+001, 1.8387507E+000, 1.1979827E-019, 1.5009065E-001, 6.9865574E+001, 2.2804990E-001, 0.0000000E+000,-1.2682653E-001,-7.0707254E-002, 3.5041164E+001
 5.8421622E+001, 1.8387699E+000, 1.2018723E-019, 1.3777528E-001, 6.7844993E+001, 2.1451404E-001, 0.0000000E+000,-1.1967220E-001,-7.0645993E-002, 3.5009637E+001
 5.8639924E+001, 1.8388388E+000, 1.2050346E-019, 1.4575586E-001, 6.9882351E+001, 2.2328349E-001, 0.0000000E+000,-1.2688105E-001,-7.0576171E-002, 3.5023209E+001
 5.8858227E+001, 1.8391990E+000, 1.2079199E-019, 1.5464653E-001, 7.1418751E+001, 2.3320566E-001, 0.0000000E+000,-1.3235745E-001,-7.0784338E-002, 3.5076727E+001
 5.9011039E+001, 1.8395057E+000, 1.2123590E-019, 1.5042424E-001, 7.0144288E+001, 2.2877591E-001, 0.0000000E+000,-1.2774486E-001,-7.0962730E-002, 3.5097881E+001
 5.9227108E+001, 1.8396831E+000, 1.2166679E-019, 1.4591259E-001, 6.9826396E+001, 2.2384867E-001, 0.0000000E+000,-1.2659124E-001,-7.0963714E-002, 3.5093570E+001
 5.9443177E+001, 1.8398455E+000, 1.2202192E-019, 1.5053529E-001, 7.0671316E+001, 2.2900084E-001, 0.0000000E+000,-1.2959940E-001,-7.1030757E-002, 3.5117767E+001
 5.9659246E+001, 1.8401544E+000, 1.2250590E-019, 1.4605652E-001, 6.9501265E+001, 2.2420544E-001, 0.0000000E+000,-1.2539418E-001,-7.1100202E-002, 3.5125056E+001
 5.9817697E+001, 1.8402441E+000, 1.2282089E-019, 1.3482315E-001, 6.6949298E+001, 2.1177252E-001, 0.0000000E+000,-1.1640102E-001,-7.0977900E-002, 3.5085913E+001
 6.0055373E+001, 1.8401637E+000, 1.2301703E-019, 1.3263617E-001, 6.7736105E+001, 2.0923526E-001, 0.0000000E+000,-1.1917005E-001,-7.0783862E-002, 3.5056470E+001
 6.0213823E+001, 1.8402664E+000, 1.2315095E-019, 1.5758658E-001, 7.2974744E+001, 2.3675787E-001, 0.0000000E+000,-1.3793915E-001,-7.0922007E-002, 3.5133881E+001
 6.0426172E+001, 1.8405981E+000, 1.2361834E-019, 1.7519575E-001, 7.5451919E+001, 2.5630435E-001, 0.0000000E+000,-1.4707014E-001,-7.1615437E-002, 3.5265777E+001
 6.0638521E+001, 1.8410827E+000, 1.2438131E-019, 1.6456965E-001, 7.2516466E+001, 2.4508836E-001, 0.0000000E+000,-1.3618245E-001,-7.2013983E-002, 3.5304744E+001
 6.0850870E+001, 1.8414066E+000, 1.2518294E-019, 1.4620648E-001, 6.9809546E+001, 2.2508880E-001, 0.0000000E+000,-1.2636274E-001,-7.1885656E-002, 3.5264262E+001
 6.1063219E+001, 1.8417713E+000, 1.2554954E-019, 1.4299072E-001, 6.9207720E+001, 2.2151625E-001, 0.0000000E+000,-1.2418509E-001,-7.1666431E-002, 3.5239635E+001
 6.1204784E+001, 1.8420639E+000, 1.2582766E-019, 1.4097558E-001, 6.8740335E+001, 2.1927373E-001, 0.0000000E+000,-1.2250188E-001,-7.1528504E-002, 3.5223101E+001
 6.1417133E+001, 1.8419882E+000, 1.2607169E-019, 1.3658493E-001, 6.7911953E+001, 2.1434645E-001, 0.0000000E+000,-1.1959298E-001,-7.1456047E-002, 3.5199370E+001
 6.1636560E+001, 1.8415185E+000, 1.2626761E-019, 1.3800718E-001, 6.8853877E+001, 2.1575755E-001, 0.0000000E+000,-1.2296972E-001,-7.1459026E-002, 3.5191619E+001
 6.1870144E+001, 1.8414144E+000, 1.2655827E-019, 1.6063083E-001, 7.3124406E+001, 2.4072649E-001, 0.0000000E+000,-1.3837530E-001,-7.1821673E-002, 3.5287784E+001
 6.2025867E+001, 1.8417332E+000, 1.2702236E-019, 1.6618806E-001, 7.3699524E+001, 2.4708900E-001, 0.0000000E+000,-1.4044750E-001,-7.2245621E-002, 3.5363024E+001
 6.2259450E+001, 1.8418435E+000, 1.2764917E-019, 1.4684133E-001, 6.8675661E+001, 2.2600241E-001, 0.0000000E+000,-1.2235890E-001,-7.2371045E-002, 3.5340470E+001
 6.2415173E+001, 1.8418430E+000, 1.2816264E-019, 1.1746957E-001, 6.4115325E+001, 1.9329900E-001, 0.0000000E+000,-1.0650949E-001,-7.1881488E-002, 3.5217385E+001
 6.2648757E+001, 1.8417852E+000, 1.2814607E-019, 1.2473311E-001, 6.6123486E+001, 2.0112196E-001, 0.0000000E+000,-1.1339986E-001,-7.1423207E-002, 3.5175183E+001
 6.2804479E+001, 1.8417809E+000, 1.2809797E-019, 1.3643685E-001, 6.8398089E+001, 2.1407047E-001, 0.0000000E+000,-1.2132345E-001,-7.1416488E-002, 3.5197962E+001
 6.3038063E+001, 1.8417362E+000, 1.2822414E-019, 1.4497152E-001, 7.0015298E+001, 2.2356306E-001, 0.0000000E+000,-1.2706728E-001,-7.1637231E-002, 3.5241637E+001
 6.3259309E+001, 1.8416897E+000, 1.2865208E-019, 1.5123921E-001, 7.0978841E+001, 2.3058499E-001, 0.0000000E+000,-1.3052632E-001,-7.2046626E-002, 3.5304322E+001
 6.3455882E+001, 1.8418294E+000, 1.2911842E-019, 1.4977737E-001, 7.0388405E+001, 2.2914376E-001, 0.0000000E+000,-1.2839346E-001,-7.2235877E-002, 3.5330956E+001
 6.3652454E+001, 1.8422885E+000, 1.2960167E-019, 1.3884181E-001, 6.8331843E+001, 2.1722539E-001, 0.0000000E+000,-1.2104302E-001,-7.2135317E-002, 3.5309570E+001
 6.3855579E+001, 1.8426207E+000, 1.2985105E-019, 1.3456565E-001, 6.7902384E+001, 2.1250287E-001, 0.0000000E+000,-1.1949925E-001,-7.1944850E-002, 3.5283957E+001
 6.4071809E+001, 1.8427647E+000, 1.3007209E-019, 1.4779071E-001, 7.0648001E+001, 2.2710528E-001, 0.0000000E+000,-1.2924243E-001,-7.2032756E-002, 3.5324926E+001
 6.4215962E+001, 1.8429045E+000, 1.3036149E-019, 1.5633897E-001, 7.2132211E+001, 2.3663004E-001, 0.0000000E+000,-1.3458500E-001,-7.2328834E-002, 3.5382660E+001
 6.4432191E+001, 1.8430562E+000, 1.3079763E-019, 1.5602444E-001, 7.1736456E+001, 2.3645350E-001, 0.0000000E+000,-1.3313372E-001,-7.2591638E-002, 3.5419465E+001
 6.4648421E+001, 1.8432841E+000, 1.3145782E-019, 1.4872999E-001, 7.0439373E+001, 2.2857962E-001, 0.0000000E+000,-1.2843282E-001,-7.2700653E-002, 3.5427398E+001
 6.4864651E+001, 1.8435464E+000, 1.3188558E-019, 1.4518006E-001, 6.9845510E+001, 2.2474515E-001, 0.0000000E+000,-1.2628133E-001,-7.2643384E-002, 3.5421391E+001
 6.5008804E+001, 1.8437576E+000, 1.3223850E-019, 1.4568349E-001, 7.0054367E+001, 2.2533182E-001, 0.0000000E+000,-1.2700668E-001,-7.2622211E-002, 3.5425637E+001
 6.5225033E+001, 1.8439182E+000, 1.3258567E-019, 1.4764797E-001, 7.0437396E+001, 2.2753554E-001, 0.0000000E+000,-1.2836279E-001,-7.2691957E-002, 3.5441943E+001
 6.5441263E+001, 1.8440286E+000, 1.3296523E-019, 1.5012829E-001, 7.0964936E+001, 2.3031670E-001, 0.0000000E+000,-1.3024821E-001,-7.2820866E-002, 3.5465900E+001
 6.5657493E+001, 1.8441290E+000, 1.3349368E-019, 1.4936418E-001, 7.0675226E+001, 2.2958062E-001, 0.0000000E+000,-1.2919628E-001,-7.2968411E-002, 3.5487299E+001
 6.5801646E+001, 1.8442287E+000, 1.3386568E-019, 1.4796315E-001, 7.0484354E+001, 2.2810258E-001, 0.0000000E+000,-1.2850067E-001,-7.3013356E-002, 3.5494407E+001
 6.6017876E+001, 1.8444014E+000, 1.3421459E-019, 1.5023157E-001, 7.1136506E+001, 2.3064799E-001, 0.0000000E+000,-1.3083147E-001,-7.3077401E-002, 3.5512237E+001
 6.6255728E+001, 1.8446770E+000, 1.3475697E-019, 1.5460075E-001, 7.1850253E+001, 2.3563624E-001, 0.0000000E+000,-1.3338720E-001,-7.3268951E-002, 3.5554947E+001
 6.6414297E+001, 1.8449154E+000, 1.3522064E-019, 1.5154895E-001, 7.1036284E+001, 2.3238605E-001, 0.0000000E+000,-1.3042038E-001,-7.3377096E-002, 3.5568295E+001
 6.6652149E+001, 1.8449895E+000, 1.3567908E-019, 1.4291336E-001, 6.9052267E+001, 2.2286985E-001, 0.0000000E+000,-1.2332836E-001,-7.3356695E-002, 3.5549025E+001
 6.6810718E+001, 1.8449717E+000, 1.3606664E-019, 1.3107872E-001, 6.6918825E+001, 2.0970782E-001, 0.0000000E+000,-1.1583480E-001,-7.3137489E-002, 3.5495403E+001
 6.7048570E+001, 1.8448507E+000, 1.3621195E-019, 1.2562666E-001, 6.6142194E+001, 2.0343421E-001, 0.0000000E+000,-1.1315362E-001,-7.2832789E-002, 3.5441442E+001
 6.7207139E+001, 1.8447182E+000, 1.3623804E-019, 1.3640538E-001, 6.8918576E+001, 2.1527411E-001, 0.0000000E+000,-1.2289297E-001,-7.2782280E-002, 3.5454929E+001
 6.7444991E+001, 1.8446636E+000, 1.3636108E-019, 1.5939461E-001, 7.3695582E+001, 2.4071122E-001, 0.0000000E+000,-1.4016068E-001,-7.3156835E-002, 3.5552299E+001
 6.7603560E+001, 1.8449066E+000, 1.3689046E-019, 1.6676178E-001, 7.3432972E+001, 2.4915042E-001, 0.0000000E+000,-1.3915969E-001,-7.3791577E-002, 3.5653907E+001
 6.7841412E+001, 1.8449580E+000, 1.3767069E-019, 1.4027669E-001, 6.8264427E+001, 2.2010507E-001, 0.0000000E+000,-1.2060837E-001,-7.3829902E-002, 3.5604518E+001
 6.8079265E+001, 1.8449373E+000, 1.3807902E-019, 1.2175223E-001, 6.5500955E+001, 1.9938669E-001, 0.0000000E+000,-1.1094613E-001,-7.3308497E-002, 3.5502103E+001
 6.8237833E+001, 1.8450271E+000, 1.3806043E-019, 1.3425845E-001, 6.8597886E+001, 2.1316035E-001, 0.0000000E+000,-1.2171782E-001,-7.3003707E-002, 3.5495448E+001
 6.8475686E+001, 1.8452381E+000, 1.3818771E-019, 1.5190863E-001, 7.1626264E+001, 2.3276981E-001, 0.0000000E+000,-1.3252687E-001,-7.3306447E-002, 3.5575633E+001
 6.8634255E+001, 1.8454341E+000, 1.3857805E-019, 1.5827409E-001, 7.2740246E+001, 2.3997781E-001, 0.0000000E+000,-1.3655742E-001,-7.3702309E-002, 3.5643008E+001
 6.8872107E+001, 1.8455394E+000, 1.3913104E-019, 1.5667240E-001, 7.2025959E+001, 2.3839488E-001, 0.0000000E+000,-1.3394501E-001,-7.4020597E-002, 3.5682038E+001
 6.9030676E+001, 1.8457481E+000, 1.3977986E-019, 1.4660503E-001, 6.9889684E+001, 2.2745091E-001, 0.0000000E+000,-1.2622929E-001,-7.4096431E-002, 3.5677596E+001
 6.9243974E+001, 1.8459700E+000, 1.4022976E-019, 1.3481320E-001, 6.7950610E+001, 2.1439399E-001, 0.0000000E+000,-1.1934178E-001,-7.3852276E-002, 3.5629174E+001
 6.9457272E+001, 1.8461820E+000, 1.4044632E-019, 1.3529519E-001, 6.8662512E+001, 2.1485948E-001, 0.0000000E+000,-1.2183509E-001,-7.3634018E-002, 3.5607901E+001
 6.9670570E+001, 1.8462434E+000, 1.4068552E-019, 1.5126717E-001, 7.1599608E+001, 2.3252410E-001, 0.0000000E+000,-1.3233096E-001,-7.3820929E-002, 3.5665618E+001
 6.9812769E+001, 1.8463064E+000, 1.4103693E-019, 1.5619067E-001, 7.2353892E+001, 2.3807930E-001, 0.0000000E+000,-1.3506109E-001,-7.4132208E-002, 3.5715272E+001
 7.0026068E+001, 1.8463897E+000, 1.4150951E-019, 1.5107625E-001, 7.0859110E+001, 2.3256583E-001, 0.0000000E+000,-1.2964469E-001,-7.4318507E-002, 3.5730419E+001
 7.0239366E+001, 1.8464937E+000, 1.4210228E-019, 1.4018435E-001, 6.9133139E+001, 2.2060680E-001, 0.0000000E+000,-1.2346092E-001,-7.4235529E-002, 3.5703943E+001
 7.0452664E+001, 1.8466737E+000, 1.4239792E-019, 1.3989692E-001, 6.9402951E+001, 2.2028131E-001, 0.0000000E+000,-1.2440298E-001,-7.4106366E-002, 3.5693305E+001
 7.0665962E+001, 1.8468602E+000, 1.4273478E-019, 1.4871821E-001, 7.1043762E+001, 2.3006570E-001, 0.0000000E+000,-1.3025789E-001,-7.4211269E-002, 3.5728975E+001
 7.0808161E+001, 1.8469333E+000, 1.4307245E-019, 1.5299814E-001, 7.1874085E+001, 2.3487753E-001, 0.0000000E+000,-1.3325414E-001,-7.4422657E-002, 3.5765441E+001
 7.1021460E+001, 1.8469908E+000, 1.4349413E-019, 1.5560250E-001, 7.2310382E+001, 2.3783872E-001, 0.0000000E+000,-1.3483569E-001,-7.4641804E-002, 3.5801154E+001
 7.1248978E+001, 1.8472870E+000, 1.4417462E-019, 1.5325137E-001, 7.1733266E+001, 2.3545405E-001, 0.0000000E+000,-1.3270935E-001,-7.4824677E-002, 3.5829739E+001
 7.1405396E+001, 1.8476689E+000, 1.4464507E-019, 1.4961502E-001, 7.1027054E+001, 2.3158817E-001, 0.0000000E+000,-1.3011735E-001,-7.4820906E-002, 3.5833073E+001
 7.1640025E+001, 1.8478733E+000, 1.4508457E-019, 1.4826374E-001, 7.0969460E+001, 2.3015805E-001, 0.0000000E+000,-1.2989010E-001,-7.4819431E-002, 3.5836328E+001
 7.1874653E+001, 1.8481262E+000, 1.4566013E-019, 1.5228842E-001, 7.1796208E+001, 2.3466794E-001, 0.0000000E+000,-1.3285548E-001,-7.4917387E-002, 3.5865205E+001
 7.2012936E+001, 1.8483205E+000, 1.4610682E-019, 1.5386453E-001, 7.2065290E+001, 2.3649081E-001, 0.0000000E+000,-1.3381360E-001,-7.5052919E-002, 3.5889861E+001
 7.2220361E+001, 1.8484888E+000, 1.4656327E-019, 1.5077247E-001, 7.1158214E+001, 2.3317580E-001, 0.0000000E+000,-1.3051320E-001,-7.5137998E-002, 3.5897378E+001
 7.2427786E+001, 1.8486275E+000, 1.4712104E-019, 1.4313631E-001, 6.9889411E+001, 2.2475741E-001, 0.0000000E+000,-1.2594327E-001,-7.5080570E-002, 3.5878975E+001
 7.2642125E+001, 1.8487720E+000, 1.4744986E-019, 1.4448779E-001, 7.0670753E+001, 2.2624040E-001, 0.0000000E+000,-1.2873404E-001,-7.5016451E-002, 3.5878294E+001
 7.2870293E+001, 1.8490152E+000, 1.4788993E-019, 1.6304329E-001, 7.4285897E+001, 2.4683067E-001, 0.0000000E+000,-1.4192000E-001,-7.5320064E-002, 3.5963835E+001
 7.3022405E+001, 1.8492657E+000, 1.4845623E-019, 1.7042932E-001, 7.5239241E+001, 2.5517912E-001, 0.0000000E+000,-1.4542870E-001,-7.5755001E-002, 3.6041308E+001
 7.3250572E+001, 1.8495597E+000, 1.4921001E-019, 1.5878225E-001, 7.1994936E+001, 2.4260532E-001, 0.0000000E+000,-1.3348027E-001,-7.5968709E-002, 3.6050718E+001
 7.3402684E+001, 1.8496062E+000, 1.4995654E-019, 1.3162806E-001, 6.7461826E+001, 2.1254402E-001, 0.0000000E+000,-1.1727709E-001,-7.5716094E-002, 3.5963284E+001
 7.3630852E+001, 1.8496325E+000, 1.5018513E-019, 1.3482421E-001, 6.8882669E+001, 2.1590894E-001, 0.0000000E+000,-1.2228317E-001,-7.5314443E-002, 3.5924860E+001
 7.3859019E+001, 1.8497713E+000, 1.5031251E-019, 1.5229251E-001, 7.2636044E+001, 2.3523880E-001, 0.0000000E+000,-1.3577153E-001,-7.5400259E-002, 3.5976547E+001
 7.4011131E+001, 1.8498647E+000, 1.5073148E-019, 1.6841196E-001, 7.4983759E+001, 2.5318843E-001, 0.0000000E+000,-1.4441531E-001,-7.5872755E-002, 3.6073583E+001
 7.4239298E+001, 1.8499692E+000, 1.5151220E-019, 1.6651769E-001, 7.4559053E+001, 2.5134532E-001, 0.0000000E+000,-1.4282368E-001,-7.6313433E-002, 3.6129446E+001
 7.4467466E+001, 1.8503519E+000, 1.5234897E-019, 1.7397174E-001, 7.6590207E+001, 2.5977978E-001, 0.0000000E+000,-1.5041252E-001,-7.6642596E-002, 3.6200853E+001
 7.4619578E+001, 1.8508216E+000, 1.5325832E-019, 1.7970171E-001, 7.6560035E+001, 2.6637746E-001, 0.0000000E+000,-1.5024997E-001,-7.7061683E-002, 3.6282510E+001
 7.4847745E+001, 1.8514634E+000, 1.5427377E-019, 1.4509293E-001, 6.9570602E+001, 2.2845702E-001, 0.0000000E+000,-1.2465398E-001,-7.6876809E-002, 3.6199121E+001
 7.5075913E+001, 1.8513276E+000, 1.5477302E-019, 1.1143683E-001, 6.3730352E+001, 1.9052147E-001, 0.0000000E+000,-1.0428729E-001,-7.6072492E-002, 3.6021480E+001
 7.5207143E+001, 1.8508540E+000, 1.5454221E-019, 1.2464033E-001, 6.7699747E+001, 2.0491955E-001, 0.0000000E+000,-1.1800562E-001,-7.5492029E-002, 3.5969606E+001
 7.5403988E+001, 1.8506503E+000, 1.5439929E-019, 1.5862062E-001, 7.3858727E+001, 2.4258601E-001, 0.0000000E+000,-1.4020387E-001,-7.5914884E-002, 3.6084548E+001
 7.5607395E+001, 1.8504785E+000, 1.5484097E-019, 1.7420367E-001, 7.6069520E+001, 2.5994088E-001, 0.0000000E+000,-1.4842906E-001,-7.6690283E-002, 3.6207686E+001
 7.5823925E+001, 1.8504862E+000, 1.5588044E-019, 1.6428448E-001, 7.4172527E+001, 2.4946266E-001, 0.0000000E+000,-1.4134108E-001,-7.7196081E-002, 3.6260481E+001
 7.6040455E+001, 1.8509621E+000, 1.5667657E-019, 1.5966196E-001, 7.3399139E+001, 2.4458595E-001, 0.0000000E+000,-1.3843661E-001,-7.7207839E-002, 3.6271854E+001
 7.6256985E+001, 1.8516454E+000, 1.5747859E-019, 1.5490653E-001, 7.2469917E+001, 2.3953912E-001, 0.0000000E+000,-1.3496881E-001,-7.7160920E-002, 3.6275154E+001
 7.6401338E+001, 1.8519696E+000, 1.5796512E-019, 1.4582416E-001, 7.0447211E+001, 2.2951216E-001, 0.0000000E+000,-1.2761515E-001,-7.7050132E-002, 3.6247396E+001
 7.6617868E+001, 1.8519705E+000, 1.5832032E-019, 1.4123787E-001, 7.0098491E+001, 2.2433620E-001, 0.0000000E+000,-1.2636574E-001,-7.6907706E-002, 3.6218468E+001
 7.6834398E+001, 1.8517635E+000, 1.5867404E-019, 1.5441239E-001, 7.3003071E+001, 2.3881890E-001, 0.0000000E+000,-1.3692120E-001,-7.7009653E-002, 3.6254932E+001
 7.7050927E+001, 1.8517042E+000, 1.5914365E-019, 1.6004557E-001, 7.3081208E+001, 2.4515557E-001, 0.0000000E+000,-1.3721869E-001,-7.7358615E-002, 3.6308654E+001
 7.7267457E+001, 1.8515512E+000, 1.5989902E-019, 1.3213434E-001, 6.7507809E+001, 2.1423268E-001, 0.0000000E+000,-1.1727598E-001,-7.7226333E-002, 3.6231328E+001
 7.7411810E+001, 1.8513505E+000, 1.6008645E-019, 1.2584708E-001, 6.7340038E+001, 2.0699697E-001, 0.0000000E+000,-1.1668452E-001,-7.6836360E-002, 3.6167750E+001
 7.7628340E+001, 1.8512421E+000, 1.6004352E-019, 1.4579615E-001, 7.2096550E+001, 2.2908606E-001, 0.0000000E+000,-1.3369136E-001,-7.6796323E-002, 3.6206137E+001
 7.7844870E+001, 1.8516256E+000, 1.6043174E-019, 1.6969513E-001, 7.5617703E+001, 2.5576394E-001, 0.0000000E+000,-1.4661705E-001,-7.7419317E-002, 3.6342213E+001
 7.8061400E+001, 1.8518523E+000, 1.6123888E-019, 1.5780657E-001, 7.2244451E+001, 2.4295616E-001, 0.0000000E+000,-1.3414477E-001,-7.7769060E-002, 3.6366398E+001
 7.8205753E+001, 1.8518728E+000, 1.6196465E-019, 1.3989594E-001, 6.9692803E+001, 2.2317665E-001, 0.0000000E+000,-1.2492576E-001,-7.7638571E-002, 3.6316572E+001
 7.8422283E+001, 1.8520471E+000, 1.6227141E-019, 1.3681597E-001, 6.9159048E+001, 2.1969497E-001, 0.0000000E+000,-1.2301107E-001,-7.7338331E-002, 3.6279689E+001
 7.8638813E+001, 1.8522272E+000, 1.6244300E-019, 1.3376683E-001, 6.8359345E+001, 2.1621595E-001, 0.0000000E+000,-1.2016895E-001,-7.7128141E-002, 3.6248961E+001
 7.8855343E+001, 1.8520155E+000, 1.6257963E-019, 1.2766258E-001, 6.7269517E+001, 2.0923587E-001, 0.0000000E+000,-1.1636785E-001,-7.6916476E-002, 3.6200992E+001
 7.9079090E+001, 1.8516021E+000, 1.6259338E-019, 1.3415907E-001, 6.9553174E+001, 2.1631272E-001, 0.0000000E+000,-1.2448708E-001,-7.6880045E-002, 3.6199777E+001
 7.9237879E+001, 1.8515698E+000, 1.6266748E-019, 1.5957321E-001, 7.4319046E+001, 2.4451440E-001, 0.0000000E+000,-1.4178741E-001,-7.7210792E-002, 3.6297343E+001
 7.9476062E+001, 1.8518243E+000, 1.6328200E-019, 1.6899936E-001, 7.5160583E+001, 2.5522352E-001, 0.0000000E+000,-1.4489642E-001,-7.7867205E-002, 3.6407672E+001
 7.9634850E+001, 1.8521275E+000, 1.6409751E-019, 1.5073929E-001, 7.1170776E+001, 2.3535414E-001, 0.0000000E+000,-1.3022343E-001,-7.8026096E-002, 3.6397029E+001
 7.9873033E+001, 1.8523749E+000, 1.6470368E-019, 1.2705124E-001, 6.6545431E+001, 2.0896112E-001, 0.0000000E+000,-1.1382451E-001,-7.7673635E-002, 3.6306801E+001
 8.0031821E+001, 1.8524485E+000, 1.6484136E-019, 1.2489156E-001, 6.7271832E+001, 2.0636507E-001, 0.0000000E+000,-1.1633612E-001,-7.7125115E-002, 3.6237444E+001
 8.0270004E+001, 1.8524824E+000, 1.6473654E-019, 1.3364127E-001, 6.8691520E+001, 2.1603554E-001, 0.0000000E+000,-1.2131521E-001,-7.7027093E-002, 3.6242453E+001
 8.0428793E+001, 1.8524122E+000, 1.6481169E-019, 1.3887643E-001, 6.9764846E+001, 2.2185772E-001, 0.0000000E+000,-1.2513089E-001,-7.7130231E-002, 3.6262552E+001
 8.0666976E+001, 1.8522567E+000, 1.6501862E-019, 1.4618467E-001, 7.1461300E+001, 2.2998850E-001, 0.0000000E+000,-1.3124372E-001,-7.7347477E-002, 3.6301789E+001
 8.0825764E+001, 1.8521198E+000, 1.6541426E-019, 1.5528208E-001, 7.2867015E+001, 2.4018309E-001, 0.0000000E+000,-1.3637009E-001,-7.7706493E-002, 3.6365673E+001
 8.1063947E+001, 1.8523850E+000, 1.6602654E-019, 1.5030903E-001, 7.1573140E+001, 2.3490764E-001, 0.0000000E+000,-1.3164482E-001,-7.7900213E-002, 3.6388625E+001
 8.1205613E+001, 1.8527415E+000, 1.6653877E-019, 1.3476252E-001, 6.8011731E+001, 2.1770806E-001, 0.0000000E+000,-1.1889971E-001,-7.7752063E-002, 3.6344986E+001
 8.1418113E+001, 1.8528366E+000, 1.6678959E-019, 1.3015651E-001, 6.8223629E+001, 2.1247113E-001, 0.0000000E+000,-1.1963657E-001,-7.7472929E-002, 3.6304930E+001
 8.1630613E+001, 1.8529409E+000, 1.6689116E-019, 1.4064836E-001, 7.0106349E+001, 2.2410950E-001, 0.0000000E+000,-1.2629836E-001,-7.7429284E-002, 3.6322540E+001
 8.1843112E+001, 1.8529713E+000, 1.6713349E-019, 1.4181738E-001, 7.0172779E+001, 2.2544228E-001, 0.0000000E+000,-1.2653230E-001,-7.7558224E-002, 3.6339320E+001
 8.2055612E+001, 1.8529371E+000, 1.6752996E-019, 1.4419298E-001, 7.0880347E+001, 2.2811824E-001, 0.0000000E+000,-1.2908059E-001,-7.7682616E-002, 3.6360301E+001
 8.2268111E+001, 1.8531953E+000, 1.6788471E-019, 1.6129987E-001, 7.4980321E+001, 2.4716911E-001, 0.0000000E+000,-1.4411124E-001,-7.7952329E-002, 3.6439687E+001
 8.2409778E+001, 1.8537567E+000, 1.6849489E-019, 1.7865341E-001, 7.6937464E+001, 2.6658609E-001, 0.0000000E+000,-1.5138863E-001,-7.8517439E-002, 3.6561777E+001
 8.2622277E+001, 1.8543567E+000, 1.6949139E-019, 1.5902135E-001, 7.3079383E+001, 2.4539354E-001, 0.0000000E+000,-1.3696501E-001,-7.8730953E-002, 3.6562750E+001
 8.2834777E+001, 1.8548102E+000, 1.7026747E-019, 1.4473728E-001, 7.0941773E+001, 2.2968271E-001, 0.0000000E+000,-1.2911818E-001,-7.8490737E-002, 3.6517280E+001
 8.3047276E+001, 1.8551614E+000, 1.7077962E-019, 1.5744324E-001, 7.3805985E+001, 2.4375159E-001, 0.0000000E+000,-1.3953811E-001,-7.8477387E-002, 3.6552428E+001
